name,city,department,is_aggregator,aggregator_domain,missing_formal_fields,email_questions,contact,price_text,capacity_text,address,source_url,formal_extraction_status,formal_scrape_http_status
Salles pour soirée d'entreprise à Paris,Le Kremlin-Bicêtre,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/soiree-entreprise/top-salles-soiree-entreprise-paris,fetch_failed,
Salles de conférence à louer à Paris,Le Kremlin-Bicêtre,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/conference/top-salles-conference-paris,fetch_failed,
Louez votre Salle pas Cher à Paris,Le Kremlin-Bicêtre,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-pas-cher-paris,fetch_failed,
Où louer une salle à Paris ? Notre sélection des meilleures adresses testées pour vous,Le Kremlin-Bicêtre,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/location-salle/top-salles-a-louer-paris,fetch_failed,
Top Salle avec cocktail dinatoire à Paris,Le Kremlin-Bicêtre,94,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/soiree-entreprise/top-salles-cocktail-dinatoire-paris,fetch_failed,
Presse,Villejuif,94,no,blog.mappy.com,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,comm@mappy.com; contact@mappy.com,,,,https://blog.mappy.com/categorie/espace-presse/,scraped,200
Centres de vacances,Malakoff,92,no,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,mon.email@domaine.fr; 01 47 46 75 00,,,1 place du 11 Novembre 1918 CS 80031 - 92240 Malakoff Tél : 01 47 46 75 00 Nous contacter par mail,https://www.malakoff.fr/31/grandir/centres-de-vacances.htm,scraped,200
Maisons de quartier,Malakoff,92,no,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,mon.email@domaine.fr; 01 47 46 75 00,,,1 place du 11 Novembre 1918 CS 80031 - 92240 Malakoff Tél : 01 47 46 75 00 Nous contacter par mail,https://www.malakoff.fr/93/cadre-de-vie/les-maisons-de-quartier-et-l-espace-de-vie-sociale.htm,scraped,200
Association,Malakoff,92,no,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,mon.email@domaine.fr; 01 55 48 06 30; 01 47 46 75 00,,,26 rue Victor-Hugo Téléphone : 01 55 48 06 30 Contacter par mail Les rendez-vous incontournables,https://www.malakoff.fr/333/association.htm,scraped,200
"Espace public, voirie",Malakoff,92,no,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,mon.email@domaine.fr; 01 47 46 76 00; 01 47 46 75 00,,,51 boulevard de Stalingrad à Malakoff. Le signataire de la demande ne pourra en aucun cas se retourner,https://www.malakoff.fr/417/cadre-de-vie/espace-public-voirie.htm,scraped,200
Voir le site internet,Malakoff,92,yes,malakoff.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.malakoff.fr/fr/vie-pratique/location-de-salles.html,fetch_failed,
Espaces verts,Malakoff,92,no,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,mon.email@domaine.fr; 01 47 46 75 00,,,51 boulevard Gabriel-Péri en lieu et place du square Corsico. Elle abrite deux moutons,https://www.malakoff.fr/43/cadre-de-vie/espaces-verts-a-malakoff.htm,scraped,200
Associations,Malakoff,92,no,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,mon.email@domaine.fr; 01 47 35 91 17; 01 45 86 58 88; 06 15 47 72 80; 01 47 46 75 00,,,124 boulevard de Camélinat Téléphone : 01 47 35 91 17 Contacter par mail Voir le site internet Santé et,https://www.malakoff.fr/358/vie-pratique/handicap/associations-liees-au-handicap.htm,scraped,200
Centres municipaux de santé,Malakoff,92,no,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,mon.email@domaine.fr; 01 41 17 43 50; 01 46 44 07 38; 01 41 17 43 52; 01 41 17 43 54; 01 46 44 44 77,,,74 avenue Pierre-Larousse 92240 Malakoff TÉLÉPHONE : 01 41 17 43 50 Voir le site internet Consulter,https://www.malakoff.fr/216/vie-pratique/sante/centres-municipaux-de-sante.htm,scraped,200
Accédez au formulaire en ligne,Malakoff,92,yes,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,delegue_protection_donnees@ville-malakoff.fr; mon.email@domaine.fr; 01 47 46 75 00,,,1 place du 11 Novembre 1918 CS 80031 - 92240 Malakoff Tél : 01 47 46 75 00 Nous contacter par mail,https://www.malakoff.fr/433/vie-pratique/location-de-salle/formulaire-de-demande-de-location-de-salle.htm,scraped,200
Consulter la fiche détaillée,Malakoff,92,yes,malakoff.fr,"prix, capacité",Confirmer prix; Confirmer capacité,locationsalles@ville-malakoff.fr; mon.email@domaine.fr; 01 55 48 07 36; 01 47 46 75 00,,,28 rue Victor-Hugo téléphone(s) : 01 55 48 07 36 locationsalles@ville-malakoff.fr Voir le site in,https://www.malakoff.fr/114-2238/vie-pratique/annuaire-des-equipements-publics/ficheAnnu/location-de-salles.htm,scraped,200
Self-défense,Montrouge,92,no,dojo5.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,postmaster@www.dojo5.fr,,,,https://www.dojo5.fr/self-defense/,scraped,200
Penchak Silat,Montrouge,92,no,dojo5.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.dojo5.fr/penchak-silat/,fetch_failed,
Le Loft du Cosmonaute Salle de réception à Ivry-Sur-Seine (Val-de-Marne) 2 salles 50-400 pers. Contacter,Le Kremlin-Bicêtre,94,yes,abcsalles.com,adresse précise,Confirmer adresse précise,07.64.02.88.05; +33764028805; +33160925216; 0281365923; 0865830000,À partir de 800 €; 500 €; À partir de 390 €; À partir de 120 €,400 m²; 400 pers; 200 personnes; 400 personnes,,https://www.abcsalles.com/lieu/le-loft-du-cosmonaute,scraped,200
Tarifs,Montrouge,92,no,dojo5.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.dojo5.fr/tarifs/,fetch_failed,
Réserver son cours d’essai,Montrouge,92,no,dojo5.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.dojo5.fr/reserver-un-cours-dessai/,fetch_failed,
Associations présentes,Montrouge,92,no,dojo5.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.dojo5.fr/associations/,fetch_failed,
Boxe Anglaise,Montrouge,92,no,dojo5.fr,"adresse précise, prix, capacité",Confirmer adresse précise; Confirmer prix; Confirmer capacité,postmaster@www.dojo5.fr,,,,https://www.dojo5.fr/boxe-anglaise/,scraped,200
L'Espace Clacquesin,Malakoff,92,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/2518-espace-clacquesin,fetch_failed,
Théâtre 14,Malakoff,92,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/39454-theatre-14,fetch_failed,
Histoire de la salle,Montrouge,92,no,dojo5.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.dojo5.fr/histoire/,fetch_failed,
Mécénat,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/mécénat/,fetch_failed,
Logo DOJO 5,Montrouge,92,no,dojo5.fr,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.dojo5.fr/logo-dojo-5/,fetch_failed,
Réglement de Fonctionnement,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/vie-associative/réglement-de-fonctionnement/,fetch_failed,
Jiu-Jitsu Brésilien,Montrouge,92,no,dojo5.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 34 59 26,,,26 rue de Pontoise,https://www.dojo5.fr/ju-jitsu-bresilien/,scraped,200
Boxe Thaï,Montrouge,92,no,dojo5.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 34 59 26,,,26 rue de Pontoise,https://www.dojo5.fr/boxe-thai/,scraped,200
Activités,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/activités/,fetch_failed,
Karaté,Montrouge,92,no,dojo5.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 46 34 59 26,,,26 rue de Pontoise,https://www.dojo5.fr/karate/,scraped,200
Dessin Peinture,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/dessin-peinture/,fetch_failed,
Pratiques créatives,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/,fetch_failed,
Photo,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/photo/,fetch_failed,
Macramé,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/macramé/,fetch_failed,
Modelage,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/modelage/,fetch_failed,
Tricot,Clamart,92,no,mjcslachatre.jimdofree.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://mjcslachatre.jimdofree.com/activités/pratiques-créatives/tricot/,fetch_failed,
Espace Congrès Les Esselières,Villejuif,94,yes,abcsalles.com,adresse précise,Confirmer adresse précise,01.49.58.30.46; +33149583046; 06.86.48.26.90; +33686482690; +33149583040,Dès 50 €; 00 € / pers; À partir de 60 €; À partir de 150 €,2330 m²; 1300 pers; 435 m²; 620 personnes,,https://www.abcsalles.com/lieu/les-esselieres,scraped,200
Statuts de l'association,Clamart,92,no,mjcslachatre.jimdofree.com,"prix, capacité",Confirmer prix; Confirmer capacité,02 54 48 08 23,,,16 rue Henri de Latouche 36400 La Châtre 🕿 : 02 54 48 08 23 — @ : [email protected] N° SIRET : 77,https://mjcslachatre.jimdofree.com/vie-associative/statuts-de-l-association/,scraped,200
Vie associative,Clamart,92,no,mjcslachatre.jimdofree.com,"prix, capacité",Confirmer prix; Confirmer capacité,02 54 48 08 23,,,16 rue Henri de Latouche 36400 La Châtre 🕿 : 02 54 48 08 23 — @ : [email protected] N° SIRET : 77,https://mjcslachatre.jimdofree.com/vie-associative/,scraped,200
Guide des associations & des activités,Bourg-la-Reine,92,yes,calameo.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.calameo.com/read/0050327169da46167d03c,scraped,200
Des îlots de fraîcheur et des espaces végétalisés,Bourg-la-Reine,92,yes,bourg-la-reine.fr,"prix, capacité",Confirmer prix; Confirmer capacité,01 79 71 40 00,,,55 Boulevard du Maréchal Joffre / Avenue du Général-Leclerc,https://www.bourg-la-reine.fr/24865-profitez-de-nos-espaces-verts.htm,scraped,200
Annuaire en ligne des associations,Bourg-la-Reine,92,yes,portail-associations.3douest.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://portail-associations.3douest.com/bourglareine/annuaire,scraped,200
Organigramme,Clamart,92,no,mjcslachatre.jimdofree.com,"prix, capacité",Confirmer prix; Confirmer capacité,02 54 48 08 23,,,16 rue Henri de Latouche 36400 La Châtre 🕿 : 02 54 48 08 23 — @ : [email protected] N° SIRET : 77,https://mjcslachatre.jimdofree.com/vie-associative/organigramme/,scraped,200
AFTCom Invest,Villejuif,94,yes,abcsalles.com,adresse précise,Confirmer adresse précise,01.77.37.77.88; +33177377788; +33785047517; 0368290546,Dès 150 €; Dès 399 €; Dès 799 €; Dès 499 €,48 m²; 50 pers; 50 places; 28 m²,,https://www.abcsalles.com/lieu/aftcom-invest,scraped,200
Maison des associations de la transition (MAT),Bourg-la-Reine,92,yes,bourg-la-reine.fr,capacité,Confirmer capacité,01 79 71 40 00,8€; 12€,,15 Avenue de Montrouge à Bourg-la-Reine Mairie de Bourg-la-Reine 6 Boulevard Carnot 92 340 Bourg-la,https://www.bourg-la-reine.fr/21465-maison-des-associations-de-la-transition.htm,scraped,200
Développement durable,Bourg-la-Reine,92,yes,bourg-la-reine.fr,prix,Confirmer prix,blrentransition@gmail.com; 01 79 71 43 20; 01 79 71 41 34; 01 79 71 40 00,,320 m²; 370 m²,6 Boulevard Carnot 92 340 Bourg-la-Reine Tél : 01 79 71 40 00 Horaires Lundi,https://www.bourg-la-reine.fr/10598-espaces-verts.htm,scraped,200
Compte association,Bourg-la-Reine,92,yes,bourg-la-reine.fr,"prix, capacité",Confirmer prix; Confirmer capacité,associations@bourg-la-reine.fr; 02-21-104608; 01 79 71 40 60; 01 79 71 40 00,,,6 Boulevard Carnot 92 340 Bourg-la-Reine Tél : 01 79 71 40 00 Horaires Lundi,https://www.bourg-la-reine.fr/24062-compte-association.htm,scraped,200
Carte scolaire Bourg-la-Reine,Bourg-la-Reine,92,yes,espace-citoyens.net,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.espace-citoyens.net/bourg-la-reine/espace-citoyens/Activites/IndexInfosPratiques?idActivite=32,scraped,200
Ecouter,Bourg-la-Reine,92,yes,app-eu.readspeaker.com,"adresse précise, contact, prix",Confirmer adresse précise; Confirmer contact; Confirmer prix,,,3M2,,https://app-eu.readspeaker.com/cgi-bin/rsent?customerid=9289&lang=fr_fr&readid=contenu&url=https://www.bourg-la-reine.fr/annuaire/548709/10648-yoga-place.htm,scraped,200
Théâtre Agoreine,Bourg-la-Reine,92,yes,privateaser.com,"adresse précise, contact, prix, capacité",Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,,,,,https://www.privateaser.com/lieu/10191-theatre-agoreine,fetch_failed,
